C7H8,TMA,VOC,CO2,HCHO,H2S,NH3,CH3SH,SO2,NO2,CO,label
0.006948902,0.0009676261,0.2574536,447.9212,0.1681159,0.06506157,0.0,0.05492609,0.03857344,0.1302732,0.6833739,10C
0.007023245,0.0009695506,0.2574536,447.9212,0.1828337,0.05855542,0.0,0.05609263,0.04354525,0.1302732,0.6970927,10C
0.007003292,0.0009674503,0.2582454,447.9212,0.1850338,0.05530235,0.0,0.05820378,0.04354525,0.1302732,0.6490768,10C
0.007003292,0.0009674503,0.2574536,449.045,0.1647323,0.05042271,0.0,0.04858846,0.03643627,0.1268451,0.5942008,10C
0.007003292,0.0009695506,0.2574536,447.9212,0.1681159,0.06180849,0.0,0.05398146,0.030287,0.1268451,0.6627956,10C
0.007003292,0.0009695506,0.2582454,447.9212,0.1647323,0.06226791,0.0,0.05351774,0.03643627,0.1268451,0.7039521,10C
0.007003292,0.0009716548,0.2582454,447.9212,0.1647323,0.07156777,0.0,0.04975915,0.03312384,0.1257256,0.6597904,10C
0.007003292,0.0009758744,0.2598322,447.9212,0.1714995,0.07482085,0.0,0.04835172,0.02484291,0.1279661,0.7451092,10C
0.06332115,0.01249017,0.5826581,478.3449,0.1816503,0.1317498,0.01191128,0.070167,0.02200056,0.0,1.149818,10B
0.06359666,0.01264783,0.5982382,478.3449,0.1714995,0.1317498,0.01191128,0.06548881,0.02318666,0.0,1.136099,10B
0.06387319,0.01280777,0.5992552,478.3449,0.1782667,0.1284967,0.01191128,0.06689717,0.02697243,0.0,1.163537,10B
0.06401179,0.01297004,0.5972226,478.3449,0.1659046,0.1284967,0.01191128,0.07393897,0.02200056,0.0,1.149818,10B
0.06414101,0.01313466,0.6107817,478.3449,0.1782667,0.1236171,0.01191128,0.06478462,0.02484291,0.0,1.12924,10B
0.06442917,0.01324574,0.612832,468.2036,0.1726763,0.1268701,0.01191128,0.07157443,0.01490573,0.0,1.101802,10B
0.06470868,0.01341439,0.6118062,478.3449,0.1760621,0.1252436,0.01191128,0.07298189,0.02981147,0.0,1.12569,10B
0.06498917,0.01355682,0.6243407,468.2036,0.1681159,0.1236171,0.01191128,0.06735212,0.02815528,0.0,1.163537,10B
0.06512976,0.013701,0.6253742,469.3408,0.1782667,0.1252436,0.01488924,0.06548881,0.02531518,0.0,1.197834,10B
0.06512976,0.01384693,0.6233087,479.4887,0.1816503,0.120364,0.01786709,0.0666484,0.02318666,0.0,1.153349,10B
0.06527065,0.01399467,0.6389422,469.3408,0.1726763,0.1268701,0.01786709,0.06875957,0.02318666,0.0,1.156678,10B
0.06555316,0.01406019,0.6368589,478.3449,0.1681159,0.1252436,0.01786709,0.0666484,0.02200056,0.0,1.12924,10B
0.06569479,0.01426521,0.6368589,478.3449,0.1545815,0.141509,0.02084493,0.06875957,0.01490573,0.0,1.136099,10B
0.06596771,0.01441811,0.6368589,478.3449,0.1613487,0.1480152,0.01786709,0.06524097,0.01205687,0.0,1.214922,10B
0.06640674,0.01460412,0.6378999,478.3449,0.1816503,0.1577744,0.02084493,0.06548881,0.008280928,0.0,1.190975,10B
0.06683703,0.01476124,0.6389422,478.3449,0.1692905,0.1642806,0.02382278,0.06383354,0.01324955,0.0,1.146283,10B
0.06712514,0.01492034,0.6535628,478.3449,0.1681159,0.1740398,0.02382278,0.05750006,0.0115933,0.0,1.108661,10B
0.06741431,0.01505478,0.6504092,479.4887,0.1782667,0.1837991,0.02084493,0.05961123,0.01324955,0.0,1.108661,10B
0.06784994,0.01527742,0.6504092,478.3449,0.1816503,0.1935583,0.02382278,0.06196789,0.008280928,0.0,1.215043,10B
0.06828798,0.01544301,0.6525102,498.6273,0.1794479,0.1935583,0.02766546,0.06101866,0.009937113,0.0,1.190975,10B
0.06842141,0.01554897,0.6671396,529.0513,0.1850338,0.1935583,0.02977859,0.06453726,0.01490573,0.0,1.177256,10B
0.06887568,0.0157805,0.6660782,549.3336,0.1714995,0.1973589,0.02977859,0.06524097,0.02153048,0.0,1.201195,10B
0.06931922,0.01598713,0.6796462,559.475,0.1748831,0.1968114,0.02977859,0.06524097,0.01987429,0.0,1.142958,10B
0.06961624,0.01616175,0.6807166,570.8197,0.1748831,0.1854256,0.03275644,0.06172238,0.01702874,0.0,1.218413,10B
0.06991433,0.01623765,0.6796462,570.8197,0.1816503,0.1821725,0.03573428,0.06242609,0.01656192,0.0,1.218413,10B
0.07021347,0.01648172,0.6942936,559.475,0.1816503,0.1821725,0.03871213,0.06478462,0.02034331,0.0,1.170397,10B
0.0701989,0.01662629,0.6921363,559.475,0.1748831,0.1837991,0.03871213,0.06830553,0.01656192,0.0,1.146494,10B
0.0705137,0.01673572,0.6942936,559.475,0.1681159,0.1756664,0.04256454,0.06830553,0.02484291,0.0,1.238991,10B
0.07081501,0.01688817,0.6942936,549.3336,0.1816503,0.1789194,0.04169009,0.0666484,0.02531518,0.0,1.280148,10B
0.07081501,0.01703686,0.7067821,539.1924,0.1714995,0.1740398,0.04554431,0.07041805,0.02200056,0.0,1.266429,10B
0.07111742,0.01721975,0.7046099,539.1924,0.1748831,0.1756664,0.04466794,0.06524097,0.01656192,0.0,1.211553,10B
0.071269,0.01737198,0.7203501,539.1924,0.1816503,0.1837991,0.04764579,0.06242609,0.01987429,0.0,1.184115,10B
0.0711021,0.0174872,0.7067821,539.1924,0.1714995,0.180546,0.05150397,0.06242609,0.01868599,0.0,1.180602,10B
0.07142088,0.01753086,0.7078704,539.1924,0.1816503,0.180546,0.05062364,0.06971389,0.02531518,0.0,1.136099,10B
0.07142088,0.01764724,0.7046099,569.6161,0.1748831,0.1740398,0.05360148,0.06619298,0.02200056,0.0,1.108661,10B
0.07140533,0.01779887,0.71816,589.8987,0.1782667,0.1756664,0.05657944,0.07112225,0.01702874,0.0,1.12238,10B
0.07172545,0.01788276,0.7192544,600.0399,0.1760621,0.1707868,0.05955729,0.070167,0.02153048,0.0,1.149818,10B
0.07172545,0.01803695,0.7317102,600.0399,0.1748831,0.1659071,0.05955729,0.06946328,0.02981147,0.0,1.149818,10B
0.07155733,0.01815739,0.7317102,600.0399,0.1782667,0.1577744,0.05955729,0.06524097,0.02153048,0.0,1.184115,10B
0.07172545,0.01819775,0.7350243,589.8987,0.1760621,0.159401,0.06551298,0.070167,0.02318666,0.0,1.218413,10B
0.07172545,0.01824303,0.7328135,589.8987,0.1782667,0.1545213,0.06551298,0.07087071,0.02318666,0.0,1.187466,10B
0.07172545,0.01840116,0.7452604,589.8987,0.1714995,0.1528948,0.07146879,0.06946328,0.02318666,0.0,1.238991,10B
0.07172545,0.01848327,0.7452604,579.7573,0.1816503,0.1501584,0.06849083,0.07227817,0.02649909,0.0,1.184115,10B
0.07187814,0.01856581,0.7452604,559.475,0.1692905,0.1512683,0.07444664,0.06830553,0.03691613,0.0,1.190975,10B
0.07170962,0.01860726,0.7452604,559.475,0.1816503,0.1480152,0.07534248,0.0690097,0.03146765,0.0,1.156678,10B
0.07187814,0.01869045,0.7474862,539.1924,0.1748831,0.1480152,0.07742449,0.06383354,0.02815528,0.0,1.156678,10B
0.07172545,0.01869511,0.7452604,529.0513,0.1794479,0.1431355,0.07742449,0.06805585,0.02484291,0.0,1.142958,10B
0.07187814,0.01881609,0.7588106,522.6172,0.1794479,0.1382559,0.08040234,0.06312983,0.03312384,0.0,1.146494,10B
0.07172545,0.01877873,0.7599317,508.7687,0.1748831,0.1398825,0.08338019,0.06312983,0.01987429,0.0,1.184115,10B
0.07172545,0.0189004,0.7621781,498.6273,0.1760621,0.1398825,0.08635814,0.06524097,0.02815528,0.0,1.170397,10B
0.07172545,0.01898518,0.7621781,489.6366,0.1782667,0.1366294,0.08933599,0.06267209,0.02815528,0.0,1.197834,10B
0.07172545,0.0189473,0.7599317,478.3449,0.1748831,0.1333763,0.08933599,0.06548881,0.02484291,0.0,1.201195,10B
0.07172545,0.01907039,0.7588106,478.3449,0.1850338,0.1317498,0.08933599,0.0666484,0.03146765,0.0,1.232132,10B
0.07172545,0.01911316,0.7621781,468.2036,0.1714995,0.1317498,0.09529169,0.06760134,0.02862975,0.0,1.266429,10B
0.07172545,0.01915607,0.7723609,479.4887,0.1714995,0.1236171,0.09231384,0.06735212,0.02649909,0.0,1.280148,10B
0.07172545,0.01915607,0.7746222,478.3449,0.1714995,0.1366294,0.09529169,0.06689717,0.02815528,0.0,1.225272,10B
0.07157303,0.01915607,0.7723609,479.4887,0.1748831,0.1284967,0.09826954,0.07041805,0.02649909,0.0,1.163537,10B
0.07172545,0.01924219,0.7893319,479.4887,0.1782667,0.1252436,0.1042253,0.07298189,0.03312384,0.0,1.232132,10B
0.07157303,0.01920353,0.775755,468.2036,0.1782667,0.1268701,0.1042253,0.06735212,0.02649909,0.0,1.25271,10B
0.07157303,0.01932878,0.7893319,478.3449,0.1782667,0.1301232,0.1042253,0.06594469,0.02862975,0.0,1.238991,10B
0.07172545,0.01937225,0.785911,468.2036,0.1726763,0.1366294,0.1042253,0.06946328,0.02153048,0.0,1.328164,10B
0.07172545,0.01941583,0.7893319,469.3408,0.1726763,0.1366294,0.1042253,0.06619298,0.02815528,0.0,1.321305,10B
0.07172545,0.01950336,0.785911,468.2036,0.1884174,0.1366294,0.1072032,0.06172238,0.02200056,0.0,1.362461,10B
0.07172545,0.01950336,0.785911,468.2036,0.2065343,0.1187374,0.1042253,0.06337626,0.03809246,0.0,1.307586,10B
0.07155733,0.01942021,0.7893319,468.2036,0.1896054,0.1154843,0.110181,0.06172238,0.041888,0.0,1.238991,10B
0.07142088,0.01942021,0.8006089,468.2036,0.1850338,0.1138578,0.1131589,0.06689717,0.03478009,0.0,1.170397,10B
0.07142088,0.01950336,0.8006089,468.2036,0.1850338,0.1089782,0.1161368,0.06875957,0.03478009,0.0,1.290448,10B
0.071269,0.01950336,0.8029088,468.2036,0.1828337,0.1008455,0.1161368,0.06524097,0.03643627,0.0,1.345338,10B
0.07095088,0.01942021,0.7994611,468.2036,0.1816503,0.09433933,0.1131589,0.06101866,0.03974864,0.0,1.38304,10B
0.07098128,0.0195473,0.7994611,469.3408,0.1748831,0.1073516,0.1191147,0.06524097,0.03643627,0.0,1.424197,10B
0.0705137,0.01963552,0.8141679,468.2036,0.1884174,0.09433933,0.1191147,0.0666484,0.03312384,0.0,1.451635,10B
0.06991433,0.01976877,0.8164858,468.2036,0.1951846,0.08620663,0.1230196,0.06946328,0.03478009,0.0,1.451635,10B
0.06902325,0.01977299,0.8130115,468.2036,0.1828337,0.08620663,0.1250704,0.06830553,0.03691613,0.0,1.410478,10B
0.1288846,0.02793487,1.544722,458.0624,0.1782667,0.120364,0.9082505,0.07298189,0.0115933,0.0,1.232132,100B
0.1288846,0.02807082,1.559918,458.0624,0.1884174,0.1219905,0.9320732,0.07509302,0.01490573,0.0,1.170397,100B
0.1291416,0.02800252,1.546359,447.9212,0.1748831,0.1301232,0.9558963,0.06805585,0.01656192,0.0,1.218413,100B
0.1293991,0.02820756,1.549639,458.0624,0.1748831,0.1284967,0.9767413,0.06875957,0.0182181,0.0,1.208189,100B
0.1296572,0.02827624,1.559918,447.9212,0.1850338,0.1301232,0.999086,0.07041805,0.009937113,0.0,1.197834,100B
0.1296572,0.02820721,1.563216,447.9212,0.1850338,0.1301232,1.021409,0.07253061,0.003312371,0.0,1.139639,100B
0.1296572,0.02827584,1.573477,447.9212,0.191801,0.1171109,1.045232,0.07087071,0.01039961,0.0,1.077944,100B
0.1299157,0.02841423,1.558272,447.9212,0.1850338,0.120364,1.069055,0.06830553,0.0182181,0.0,1.12238,100B
0.1299157,0.02848353,1.573477,447.9212,0.1816503,0.1138578,1.098834,0.06524097,0.01490573,0.0,1.146283,100B
0.1299157,0.02841374,1.588702,447.9212,0.1838497,0.1122313,1.116701,0.07182641,0.02153048,0.0,1.149818,100B
0.1299157,0.02841374,1.59037,447.9212,0.1816503,0.1122313,1.137546,0.06619298,0.0182181,0.0,1.218413,100B
0.1299157,0.02848299,1.588702,447.9212,0.1850338,0.1154843,1.161369,0.06735212,0.0182181,0.0,1.232132,100B
0.1299157,0.02862278,1.59037,447.9212,0.1850338,0.1154843,1.191148,0.06478462,0.01656192,0.0,1.170397,100B
0.1299157,0.0286927,1.598922,447.9212,0.1816503,0.1154843,1.214971,0.06946328,0.01490573,0.0,1.101802,100B
0.1299157,0.02855246,1.612472,447.9212,0.191801,0.1106048,1.232838,0.07227817,0.0182181,0.0,1.173739,100B
0.1295814,0.0286927,1.600595,447.9212,0.1760621,0.1089782,1.24475,0.06875957,0.0115933,0.0,1.094942,100B
0.1295814,0.0286927,1.615838,447.9212,0.1850338,0.1094684,1.262617,0.07182641,0.02365787,0.0,1.112219,100B
0.1299157,0.02862212,1.626023,447.9212,0.1884174,0.1057251,1.298351,0.07227817,0.02153048,0.0,1.19433,100B
0.1296572,0.0286927,1.629406,447.9212,0.1850338,0.1024721,1.322174,0.06971389,0.01987429,0.0,1.173914,100B
0.1296572,0.02876284,1.627713,458.0624,0.1850338,0.09759241,1.331108,0.06383354,0.01987429,0.0,1.235514,100B
0.1296572,0.0286927,1.629406,458.0624,0.1816503,0.1040986,1.340042,0.07087071,0.01987429,0.0,1.177256,100B
0.1299157,0.02855246,1.629406,459.1929,0.1850338,0.09759241,1.354931,0.06946328,0.02153048,0.0,1.156678,100B
0.1296572,0.02862278,1.639573,459.1929,0.1884174,0.1057251,1.378754,0.070167,0.02649909,0.0,1.201195,100B
0.1296572,0.02862278,1.629406,459.1929,0.1951846,0.1024721,1.405555,0.07298189,0.02200056,0.0,1.214922,100B
0.1296572,0.02848299,1.641272,459.1929,0.1816503,0.1073516,1.441289,0.07438931,0.02649909,0.0,1.156678,100B
0.1296572,0.0286927,1.658254,458.0624,0.1884174,0.1073516,1.472877,0.07253061,0.02318666,0.0,1.12238,100B
0.1296572,0.0286927,1.654831,449.045,0.1850338,0.1024721,1.500847,0.07368559,0.01987429,0.0,1.088083,100B
0.1296572,0.02834469,1.658254,458.0624,0.1850338,0.1024721,1.52467,0.07393897,0.02649909,0.0,1.108661,100B
0.1296572,0.02862278,1.656542,449.045,0.1850338,0.1008455,1.556312,0.06875957,0.02815528,0.0,1.156678,100B
0.1296572,0.02862278,1.658254,447.9212,0.1828337,0.1008455,1.578271,0.06619298,0.01490573,0.0,1.163537,100B
0.1296572,0.02855304,1.654831,447.9212,0.1816503,0.09921892,1.599116,0.06689717,0.01987429,0.0,1.12238,100B
0.1299157,0.02834469,1.666673,447.9212,0.1896054,0.09596585,1.64974,0.0666484,0.02815528,0.0,1.108661,100B
0.1296572,0.02862278,1.680223,458.0624,0.1816503,0.09596585,1.673563,0.06548881,0.02649909,0.0,1.221786,100B
0.1293237,0.02848299,1.680223,458.0624,0.1816503,0.1024721,1.709297,0.06524097,0.02697243,0.0,1.149818,100B
0.1293237,0.02855304,1.681949,458.0624,0.1884174,0.1008455,1.721209,0.07087071,0.02484291,0.0,1.177256,100B
0.1295814,0.02862278,1.681949,459.1929,0.1850338,0.09921892,1.74801,0.07087071,0.01039961,0.0,1.108661,100B
0.1296572,0.02855304,1.693774,458.0624,0.191801,0.09759241,1.786722,0.06548881,0.02484291,0.0,1.043669,100B
0.1299157,0.02855304,1.695509,459.1929,0.1850338,0.09596585,1.822457,0.06267209,0.02153048,0.0,1.12238,100B
0.1296572,0.02848353,1.693774,458.0624,0.191801,0.09271277,1.84628,0.07368559,0.02815528,0.0,1.218413,100B
0.1296572,0.02848353,1.709068,458.0624,0.196377,0.1057251,1.87308,0.06453726,0.02981147,0.0,1.25957,100B
0.1296572,0.02841423,1.712562,458.0624,0.191801,0.09921892,1.908815,0.06337626,0.02153048,0.0,1.238991,100B
0.1296572,0.02848353,1.712562,458.0624,0.1782667,0.09921892,1.944549,0.06478462,0.02484291,0.0,1.163537,100B
0.1293991,0.02834469,1.710814,447.9212,0.1862195,0.1013304,1.965394,0.06619298,0.02318666,0.0,1.153349,100B
0.1296572,0.02827584,1.712562,458.0624,0.191801,0.1008455,1.998151,0.07087071,0.03312384,0.0,1.197834,100B
0.1296572,0.02841423,1.726139,458.0624,0.1748831,0.09596585,2.024952,0.06805585,0.02153048,0.0,1.184115,100B
0.1290665,0.02841423,1.722627,458.0624,0.1850338,0.1008455,2.05473,0.06594469,0.02531518,0.0,1.177256,100B
0.1293991,0.02841423,1.734424,458.0624,0.1884174,0.1008455,2.07778,0.06594469,0.02981147,0.0,1.177256,100B
0.1293991,0.02834515,1.734424,458.0624,0.1850338,0.09433933,2.123222,0.06689717,0.02484291,0.0,1.190975,100B
0.1296572,0.02820721,1.722627,459.1929,0.1896054,0.09921892,2.173845,0.07227817,0.02318666,0.0,1.232132,100B
0.1290665,0.02834515,1.739716,460.5977,0.1850338,0.09271277,2.206602,0.07087071,0.02153048,0.0,1.177256,100B
0.1293991,0.02827624,1.739716,458.0624,0.1884174,0.1008455,2.25127,0.0666484,0.03312384,0.0,1.146283,100B
0.1293991,0.02813878,1.749745,458.0624,0.1850338,0.09433933,2.298916,0.06453726,0.02318666,0.0,1.245851,100B
0.1293991,0.02820756,1.753293,459.1929,0.191801,0.09481996,2.322739,0.06594469,0.03146765,0.0,1.290426,100B
0.1290665,0.02827624,1.747974,459.1929,0.191801,0.08783314,2.373363,0.06524097,0.02649909,0.0,1.170397,100B
0.1291416,0.02807055,1.765086,447.9212,0.191801,0.09433933,2.409097,0.06242609,0.02815528,0.0,1.156678,100B
0.1291416,0.02820756,1.747974,447.9212,0.1816503,0.09596585,2.444298,0.06383354,0.02815528,0.0,1.170397,100B
0.1288097,0.02813909,1.761525,447.9212,0.1782667,0.09108626,2.4895,0.06312983,0.02815528,0.0,1.245851,100B
0.1293991,0.02813909,1.765086,447.9212,0.1850338,0.09433933,2.522256,0.06172238,0.02981147,0.0,1.232132,100B
0.1291416,0.0279347,1.76687,447.9212,0.1884174,0.09596585,2.552035,0.06524097,0.02318666,0.0,1.153146,100B
0.1291416,0.0279347,1.775075,447.9212,0.1884174,0.09596585,2.608614,0.06172238,0.02815528,0.0,1.142958,100B
0.1291416,0.02807082,1.761525,447.9212,0.1884174,0.09596585,2.641371,0.05563026,0.02484291,0.0,1.184115,100B
0.1288846,0.02807082,1.761525,449.045,0.1850338,0.09433933,2.674127,0.05844698,0.02649909,0.0,1.170397,100B
0.1285534,0.0279347,1.776863,447.9212,0.1816503,0.09921892,2.700928,0.05750006,0.03478009,0.0,1.12924,100B
0.1288846,0.02786708,1.776863,447.9212,0.1850338,0.1024721,2.745596,0.06242609,0.03146765,0.0,1.136099,100B
0.1288846,0.02800275,1.792222,449.045,0.1748831,0.1073516,2.849822,0.05820378,0.02318666,0.0,1.160204,100B
0.1288846,0.02800275,1.788625,447.9212,0.1647323,0.1073516,2.980848,0.06267209,0.0182181,0.0,1.156678,100B
0.1288846,0.02807082,1.788625,447.9212,0.1748831,0.1171109,3.070184,0.06805585,0.02034331,0.0,1.170397,100B
0.1293991,0.02807082,1.788625,447.9212,0.1884174,0.1171109,3.168454,0.06524097,0.01868599,0.0,1.163537,100B
0.1296572,0.0279347,1.794024,447.9212,0.1850338,0.1236171,3.263744,0.05679635,0.0182181,0.0,1.208058,100B
0.1299157,0.02800252,1.80579,447.9212,0.1850338,0.1284967,3.364925,0.05750006,0.02153048,0.0,1.25957,100B
0.1295814,0.02800252,1.802175,447.9212,0.1850338,0.1322548,3.451352,0.05468521,0.01490573,0.0,1.184115,100B
0.1300982,0.02807055,1.80579,449.045,0.1794479,0.1301232,3.552599,0.05257404,0.01702874,0.0,1.218413,100B
0.1304341,0.02834515,1.815725,447.9212,0.1850338,0.1252436,3.650869,0.05890752,0.01324955,0.0,1.211553,100B
0.130694,0.02820721,1.829275,447.9212,0.1850338,0.1268701,3.737227,0.06031495,0.0182181,0.0,1.177256,100B
0.130694,0.02834515,1.821177,447.9212,0.1850338,0.1236171,3.808696,0.06267209,0.02318666,0.0,1.149818,100B
0.1309544,0.02841423,1.832926,447.9212,0.1850338,0.1219905,3.862298,0.06337626,0.02815528,0.0,1.177256,100B
0.1312154,0.02834515,1.832926,447.9212,0.191801,0.1122313,3.972479,0.06383354,0.01987429,0.0,1.12238,100B
0.1309544,0.02834469,1.842826,447.9212,0.1850338,0.1208616,4.061815,0.06031495,0.02531518,0.0,1.170397,100B
0.1308771,0.02855304,1.8311,447.9212,0.1782667,0.1284967,4.124351,0.05492609,0.02484291,0.0,1.190975,100B
0.1312154,0.02855304,1.846494,447.9212,0.1884174,0.1106048,4.061815,0.05820378,0.02815528,0.0,1.204694,100B
0.1309544,0.02848353,1.846494,447.9212,0.1929912,0.09921892,4.115417,0.06267209,0.03146765,0.0,1.211553,100B
0.1309544,0.02848353,1.846494,449.045,0.1884174,0.09271277,4.21431,0.06383354,0.02318666,0.0,1.170397,100B
0.130694,0.02827584,1.842826,447.9212,0.1816503,0.1008455,4.285155,0.06383354,0.03194431,0.0,1.235514,100B
0.1301746,0.02848353,1.858217,447.9212,0.1951846,0.09596585,4.288133,0.06055954,0.02981147,0.0,1.190975,100B
0.1293991,0.02827584,1.858217,447.9212,0.1884174,0.09108626,4.338757,0.06031495,0.03146765,0.0,1.245851,100B
0.01062481,0.003805015,0.6671396,266.3826,0.151198,0.09596585,0.0,0.07861162,0.02649909,0.0,0.4089951,10M
0.01059813,0.00378048,0.6671396,265.3785,0.1489757,0.09921892,0.0,0.08213022,0.02815528,0.0,0.4570113,10M
0.01062481,0.003783136,0.6796462,278.0551,0.1410472,0.09271277,0.0,0.07650048,0.01987429,0.0,0.4638708,10M
0.01062481,0.003758756,0.6671396,275.5198,0.1444309,0.09596585,0.0,0.07745988,0.030287,0.0,0.4638708,10M
0.01062481,0.003761383,0.6671396,275.5198,0.1444309,0.09596585,0.0,0.07509302,0.02484291,0.0,0.4638708,10M
0.01062481,0.003744344,0.665018,278.0551,0.1455899,0.09596585,0.0,0.07464316,0.02649909,0.0,0.4775896,10M
0.01062481,0.003729985,0.6671396,278.0551,0.1489757,0.08620663,0.0,0.0802766,0.02318666,0.0,0.5187467,10M
0.01062481,0.003725405,0.6671396,279.0675,0.1557473,0.08783314,0.0,0.07579674,0.02815528,0.0,0.4981684,10M
0.01062481,0.003725405,0.6660782,278.0551,0.1410472,0.08458006,0.0,0.0772042,0.03312384,0.0,0.5118872,10M
0.01062481,0.003708551,0.6639593,275.5198,0.1388182,0.08132699,0.0,0.07438931,0.02649909,0.0,0.4707302,10M
0.01062481,0.003703981,0.6639593,285.661,0.1523615,0.08993715,0.0,0.0772042,0.02815528,0.0,0.4775896,10M
0.01066669,0.003689768,0.6639593,285.661,0.142204,0.08783314,0.0,0.07182641,0.02981147,0.0,0.4432925,10M
0.01059813,0.003680159,0.6671396,285.661,0.1444309,0.07970048,0.0,0.07087071,0.02815528,0.0,0.5021256,10M
0.01059813,0.003675608,0.6639593,288.1963,0.151198,0.08132699,0.0,0.06946328,0.02981147,0.0,0.4707302,10M
0.01062481,0.003668548,0.6660782,288.1963,0.1455899,0.07807392,0.0,0.07298189,0.03525887,0.0,0.4638708,10M
0.01062481,0.003661502,0.6639593,285.661,0.142204,0.07807392,0.0,0.07579674,0.03312384,0.0,0.5216614,10M
0.01059813,0.003654469,0.6785771,285.661,0.1455899,0.08458006,0.0,0.07227817,0.03146765,0.0,0.4295737,10M
0.01062481,0.003644975,0.6639593,296.8263,0.1455899,0.08620663,0.0,0.07509302,0.030287,0.0,0.4501519,10M
0.01062481,0.00363798,0.6671396,299.3634,0.1444309,0.08783314,0.0,0.06946328,0.02815528,0.0,0.5187467,10M
0.01065156,0.003633451,0.6660782,296.8263,0.1410472,0.08295356,0.0,0.06946328,0.03312384,0.0,0.4981684,10M
0.01062481,0.003626472,0.6639593,299.3634,0.1444309,0.07970048,0.0,0.07157443,0.02318666,0.0,0.4707302,10M
0.01058301,0.003619506,0.6671396,305.9435,0.1376637,0.08132699,0.0,0.0732348,0.03974864,0.0,0.4638708,10M
0.01062481,0.003612554,0.6639593,305.9435,0.1455899,0.08458006,0.0,0.070167,0.02815528,0.0,0.4158545,10M
0.01062481,0.003596278,0.6660782,305.9435,0.1410472,0.08620663,0.0,0.07157443,0.02981147,0.0,0.4461578,10M
0.01059813,0.003605613,0.665018,316.0847,0.1455899,0.07970048,0.0,0.07227817,0.02981147,0.0,0.4364331,10M
0.01062481,0.003591773,0.665018,305.9435,0.1478144,0.07482085,0.0,0.07087071,0.03360156,0.0,0.4638708,10M
0.01062481,0.003591773,0.6671396,316.0847,0.1410472,0.07482085,0.0,0.06478462,0.02862975,0.0,0.4501519,10M
0.01058301,0.003584874,0.665018,316.0847,0.1410472,0.07644735,0.0,0.06689717,0.02815528,0.0,0.4089951,10M
0.01058301,0.003584874,0.6671396,316.0847,0.1410472,0.08295356,0.0,0.06267209,0.02484291,0.0,0.484449,10M
0.01058301,0.003571112,0.665018,317.1222,0.142204,0.08295356,0.0,0.06524097,0.02153048,0.0,0.484449,10M
0.01051478,0.003584874,0.6535628,316.0847,0.1444309,0.09271277,0.0,0.06337626,0.02153048,0.0,0.4295737,10M
0.0105413,0.003555049,0.6671396,305.9435,0.1444309,0.0894597,0.0,0.06524097,0.02153048,0.0,0.4158545,10M
0.0105413,0.003577986,0.6535628,305.9435,0.1455899,0.08783314,0.0,0.06312983,0.01987429,0.0,0.4981684,10M
0.0105413,0.003577986,0.6504092,308.4789,0.142204,0.09759241,0.0,0.05750006,0.02200056,0.0,0.484449,10M
0.0105413,0.003571112,0.6535628,305.9435,0.1410472,0.09596585,0.0,0.06031495,0.01987429,0.0,0.4501519,10M
0.0105413,0.003564251,0.6535628,305.9435,0.1444309,0.09271277,0.0,0.05985534,0.01490573,0.0,0.4638708,10M
0.0105413,0.003571112,0.6535628,308.4789,0.1444309,0.09433933,0.0,0.05820378,0.0115933,0.0,0.4501519,10M
0.0105413,0.003555049,0.641031,296.8263,0.1455899,0.09433933,0.0,0.06031495,0.02153048,0.0,0.4364331,10M
0.0105413,0.003564251,0.6504092,298.3376,0.1444309,0.09873576,0.0,0.05961123,0.01987429,0.0,0.5010696,10M
0.0105413,0.003557403,0.6504092,285.661,0.1376637,0.102958,0.0,0.06196789,0.01490573,0.0,0.491309,10M
0.0105413,0.003550569,0.6389422,286.6784,0.1489757,0.09970276,0.0,0.05961123,0.02531518,0.0,0.580482,10M
0.0105413,0.003557403,0.6399859,296.8263,0.1455899,0.09970276,0.0,0.05915118,0.01987429,0.0,0.5667632,10M
0.0105413,0.003550569,0.6399859,286.6784,0.1410472,0.09970276,0.0,0.05774282,0.02649909,0.0,0.5461844,10M
0.01051478,0.003550569,0.6399859,279.0675,0.1444309,0.09759241,0.0,0.05915118,0.02318666,0.0,0.5050278,10M
0.0105413,0.003543746,0.6378999,275.5198,0.1444309,0.09596585,0.0,0.0542219,0.01656192,0.0,0.4981684,10M
0.01051478,0.003543746,0.6368589,275.5198,0.151198,0.09108626,0.0,0.05468521,0.02318666,0.0,0.5736226,10M
0.01047323,0.003530141,0.6389422,275.5198,0.1478144,0.09596585,0.0,0.05351774,0.02484291,0.0,0.5461844,10M
0.01056789,0.003530141,0.6399859,275.5198,0.151198,0.1024721,0.0,0.05046289,0.02365787,0.0,0.6079197,10M
0.0105413,0.003530141,0.6378999,278.0551,0.1410472,0.09921892,0.0,0.05633445,0.02318666,0.0,0.5736226,10M
0.01051478,0.003530141,0.6378999,275.5198,0.1489757,0.09759241,0.0,0.05750006,0.02649909,0.0,0.6079197,10M
0.0105413,0.003523359,0.6368589,276.5305,0.142204,0.09759241,0.0,0.05609263,0.02318666,0.0,0.5667632,10M
0.0105413,0.003523359,0.6399859,278.0551,0.1478144,0.1024721,0.0,0.05820378,0.03360156,0.0,0.5569656,10M
